H	4	7	6	5	5	8	6	6	7	7	7	6	3	9	3	7		0,266666667	0,466666667	0,4	0,333333333	0,333333333	0,533333333	0,4	0,4	0,466666667	0,466666667	0,466666667	0,4	0,2	0,6	0,2	0,466666667
N	7	11	10	8	6	12	7	3	5	10	0	3	7	11	2	9		0,466666667	0,733333333	0,666666667	0,533333333	0,4	0,8	0,466666667	0,2	0,333333333	0,666666667	0	0,2	0,466666667	0,733333333	0,133333333	0,6
A	3	6	5	4	2	9	2	2	2	7	1	8	2	7	3	7		0,2	0,4	0,333333333	0,266666667	0,133333333	0,6	0,133333333	0,133333333	0,133333333	0,466666667	0,066666667	0,533333333	0,133333333	0,466666667	0,2	0,466666667
T	4	8	6	6	5	7	7	7	7	5	9	10	4	8	7	6		0,266666667	0,533333333	0,4	0,4	0,333333333	0,466666667	0,466666667	0,466666667	0,466666667	0,333333333	0,6	0,666666667	0,266666667	0,533333333	0,466666667	0,4
C	1	1	2	1	1	6	8	6	6	8	7	12	1	9	3	10		0,066666667	0,066666667	0,133333333	0,066666667	0,066666667	0,4	0,533333333	0,4	0,4	0,533333333	0,466666667	0,8	0,066666667	0,6	0,2	0,666666667
L	1	3	2	2	1	7	4	2	7	7	2	9	0	7	2	8		0,066666667	0,2	0,133333333	0,133333333	0,066666667	0,466666667	0,266666667	0,133333333	0,466666667	0,466666667	0,133333333	0,6	0	0,466666667	0,133333333	0,533333333
P	2	7	4	5	2	6	11	5	4	10	8	3	1	10	4	6		0,133333333	0,466666667	0,266666667	0,333333333	0,133333333	0,4	0,733333333	0,333333333	0,266666667	0,666666667	0,533333333	0,2	0,066666667	0,666666667	0,266666667	0,4
P	4	9	5	7	4	5	10	4	5	10	9	4	4	10	4	7		0,266666667	0,6	0,333333333	0,466666667	0,266666667	0,333333333	0,666666667	0,266666667	0,333333333	0,666666667	0,6	0,266666667	0,266666667	0,666666667	0,266666667	0,466666667
J	3	5	4	7	1	12	2	9	4	14	5	13	1	6	0	8		0,2	0,333333333	0,266666667	0,466666667	0,066666667	0,8	0,133333333	0,6	0,266666667	0,933333333	0,333333333	0,866666667	0,066666667	0,4	0	0,533333333
D	3	1	4	2	2	7	7	6	7	6	5	5	2	8	3	7		0,2	0,066666667	0,266666667	0,133333333	0,133333333	0,466666667	0,466666667	0,4	0,466666667	0,4	0,333333333	0,333333333	0,133333333	0,533333333	0,2	0,466666667
I	0	3	0	1	0	7	7	1	7	7	6	8	0	8	2	8		0	0,2	0	0,066666667	0	0,466666667	0,466666667	0,066666667	0,466666667	0,466666667	0,4	0,533333333	0	0,533333333	0,133333333	0,533333333
H	2	3	4	2	2	8	7	3	5	10	6	8	3	8	2	8		0,133333333	0,2	0,266666667	0,133333333	0,133333333	0,533333333	0,466666667	0,2	0,333333333	0,666666667	0,4	0,533333333	0,2	0,533333333	0,133333333	0,533333333
T	9	11	9	8	7	7	10	2	9	11	9	5	4	11	5	5		0,6	0,733333333	0,6	0,533333333	0,466666667	0,466666667	0,666666667	0,133333333	0,6	0,733333333	0,6	0,333333333	0,266666667	0,733333333	0,333333333	0,333333333
Y	7	9	7	7	4	3	10	2	7	11	11	7	1	11	2	5		0,466666667	0,6	0,466666667	0,466666667	0,266666667	0,2	0,666666667	0,133333333	0,466666667	0,733333333	0,733333333	0,466666667	0,066666667	0,733333333	0,133333333	0,333333333
C	3	6	4	4	2	6	7	5	6	11	8	12	1	9	3	9		0,2	0,4	0,266666667	0,266666667	0,133333333	0,4	0,466666667	0,333333333	0,4	0,733333333	0,533333333	0,8	0,066666667	0,6	0,2	0,6
S	4	5	6	4	6	8	8	4	5	7	7	8	4	9	9	10		0,266666667	0,333333333	0,4	0,266666667	0,4	0,533333333	0,533333333	0,266666667	0,333333333	0,466666667	0,466666667	0,533333333	0,266666667	0,6	0,6	0,666666667
L	5	11	5	8	2	0	0	6	6	0	1	5	0	8	0	8		0,333333333	0,733333333	0,333333333	0,533333333	0,133333333	0	0	0,4	0,4	0	0,066666667	0,333333333	0	0,533333333	0	0,533333333
N	3	2	4	4	3	7	9	5	5	7	6	6	5	9	2	6		0,2	0,133333333	0,266666667	0,266666667	0,2	0,466666667	0,6	0,333333333	0,333333333	0,466666667	0,4	0,4	0,333333333	0,6	0,133333333	0,4
G	5	7	6	5	4	5	7	6	5	9	7	10	2	9	4	10		0,333333333	0,466666667	0,4	0,333333333	0,266666667	0,333333333	0,466666667	0,4	0,333333333	0,6	0,466666667	0,666666667	0,133333333	0,6	0,266666667	0,666666667
Q	7	9	8	11	9	8	7	6	2	7	7	12	6	9	9	6		0,466666667	0,6	0,533333333	0,733333333	0,6	0,533333333	0,466666667	0,4	0,133333333	0,466666667	0,466666667	0,8	0,4	0,6	0,6	0,4
I	1	8	0	5	0	7	7	4	4	7	6	8	0	8	0	8		0,066666667	0,533333333	0	0,333333333	0	0,466666667	0,466666667	0,266666667	0,266666667	0,466666667	0,4	0,533333333	0	0,533333333	0	0,533333333
V	4	8	6	6	3	7	11	2	3	5	11	9	2	10	1	8		0,266666667	0,533333333	0,4	0,4	0,2	0,466666667	0,733333333	0,133333333	0,2	0,333333333	0,733333333	0,6	0,133333333	0,666666667	0,066666667	0,533333333
R	4	9	5	7	4	9	8	4	6	9	3	7	3	7	4	11		0,266666667	0,6	0,333333333	0,466666667	0,266666667	0,6	0,533333333	0,266666667	0,4	0,6	0,2	0,466666667	0,2	0,466666667	0,266666667	0,733333333
N	1	3	3	1	1	9	8	3	4	10	3	5	4	8	1	8		0,066666667	0,2	0,2	0,066666667	0,066666667	0,6	0,533333333	0,2	0,266666667	0,666666667	0,2	0,333333333	0,266666667	0,533333333	0,066666667	0,533333333
C	6	14	5	8	4	7	8	4	3	9	8	10	4	9	9	11		0,4	0,933333333	0,333333333	0,533333333	0,266666667	0,466666667	0,533333333	0,266666667	0,2	0,6	0,533333333	0,666666667	0,266666667	0,6	0,6	0,733333333
T	4	7	5	5	4	7	8	7	7	7	8	9	3	10	5	8		0,266666667	0,466666667	0,333333333	0,333333333	0,266666667	0,466666667	0,533333333	0,466666667	0,466666667	0,466666667	0,533333333	0,6	0,2	0,666666667	0,333333333	0,533333333
R	4	9	5	7	5	9	7	3	5	9	3	8	3	6	3	11		0,266666667	0,6	0,333333333	0,466666667	0,333333333	0,6	0,466666667	0,2	0,333333333	0,6	0,2	0,533333333	0,2	0,4	0,2	0,733333333
Z	3	8	4	6	2	7	7	4	14	9	6	8	0	8	8	8		0,2	0,533333333	0,266666667	0,4	0,133333333	0,466666667	0,466666667	0,266666667	0,933333333	0,6	0,4	0,533333333	0	0,533333333	0,533333333	0,533333333
B	2	2	3	3	2	7	7	5	5	6	6	6	2	8	5	9		0,133333333	0,133333333	0,2	0,2	0,133333333	0,466666667	0,466666667	0,333333333	0,333333333	0,4	0,4	0,4	0,133333333	0,533333333	0,333333333	0,6
T	2	2	3	3	2	7	11	2	7	7	11	8	1	11	1	8		0,133333333	0,133333333	0,2	0,2	0,133333333	0,466666667	0,733333333	0,133333333	0,466666667	0,466666667	0,733333333	0,533333333	0,066666667	0,733333333	0,066666667	0,533333333
R	1	0	1	0	0	6	8	6	3	7	5	7	2	7	4	11		0,066666667	0	0,066666667	0	0	0,4	0,533333333	0,4	0,2	0,466666667	0,333333333	0,466666667	0,133333333	0,466666667	0,266666667	0,733333333
J	2	3	4	2	1	9	6	3	5	14	6	10	0	7	0	8		0,133333333	0,2	0,266666667	0,133333333	0,066666667	0,6	0,4	0,2	0,333333333	0,933333333	0,4	0,666666667	0	0,466666667	0	0,533333333
M	5	10	5	8	4	7	7	12	2	7	9	8	8	6	0	8		0,333333333	0,666666667	0,333333333	0,533333333	0,266666667	0,466666667	0,466666667	0,8	0,133333333	0,466666667	0,6	0,533333333	0,533333333	0,4	0	0,533333333
X	9	13	9	7	5	4	9	3	8	12	10	9	4	9	4	5		0,6	0,866666667	0,6	0,466666667	0,333333333	0,266666667	0,6	0,2	0,533333333	0,8	0,666666667	0,6	0,266666667	0,6	0,266666667	0,333333333
S	5	10	6	8	4	9	6	5	8	11	2	8	2	7	5	11		0,333333333	0,666666667	0,4	0,533333333	0,266666667	0,6	0,4	0,333333333	0,533333333	0,733333333	0,133333333	0,533333333	0,133333333	0,466666667	0,333333333	0,733333333
S	3	6	4	4	2	8	7	5	8	5	6	8	0	8	9	8		0,2	0,4	0,266666667	0,266666667	0,133333333	0,533333333	0,466666667	0,333333333	0,533333333	0,333333333	0,4	0,533333333	0	0,533333333	0,6	0,533333333
G	2	1	2	1	1	8	6	6	6	6	5	9	1	7	5	10		0,133333333	0,066666667	0,133333333	0,066666667	0,066666667	0,533333333	0,4	0,4	0,4	0,4	0,333333333	0,6	0,066666667	0,466666667	0,333333333	0,666666667
B	9	14	7	8	4	9	6	6	6	11	4	9	6	7	7	10		0,6	0,933333333	0,466666667	0,533333333	0,266666667	0,6	0,4	0,4	0,4	0,733333333	0,266666667	0,6	0,4	0,466666667	0,466666667	0,666666667
M	2	0	2	1	1	7	6	10	0	7	8	8	6	6	0	8		0,133333333	0	0,133333333	0,066666667	0,066666667	0,466666667	0,4	0,666666667	0	0,466666667	0,533333333	0,533333333	0,4	0,4	0	0,533333333
S	3	6	4	4	2	6	5	5	9	5	6	10	0	9	9	8		0,2	0,4	0,266666667	0,266666667	0,133333333	0,4	0,333333333	0,333333333	0,6	0,333333333	0,4	0,666666667	0	0,6	0,6	0,533333333
M	3	7	4	5	3	7	6	11	1	8	9	8	7	6	0	8		0,2	0,466666667	0,266666667	0,333333333	0,2	0,466666667	0,4	0,733333333	0,066666667	0,533333333	0,6	0,533333333	0,466666667	0,4	0	0,533333333
L	2	6	4	4	1	5	4	1	9	7	1	9	0	7	2	7		0,133333333	0,4	0,266666667	0,266666667	0,066666667	0,333333333	0,266666667	0,066666667	0,6	0,466666667	0,066666667	0,6	0	0,466666667	0,133333333	0,466666667
G	3	6	4	4	3	7	6	6	6	6	6	10	2	9	4	8		0,2	0,4	0,266666667	0,266666667	0,2	0,466666667	0,4	0,4	0,4	0,4	0,4	0,666666667	0,133333333	0,6	0,266666667	0,533333333
C	7	10	5	5	2	6	10	6	7	12	8	8	2	9	5	8		0,466666667	0,666666667	0,333333333	0,333333333	0,133333333	0,4	0,666666667	0,4	0,466666667	0,8	0,533333333	0,533333333	0,133333333	0,6	0,333333333	0,533333333
S	5	8	7	6	4	5	8	4	6	10	9	8	2	8	5	4		0,333333333	0,533333333	0,466666667	0,4	0,266666667	0,333333333	0,533333333	0,266666667	0,4	0,666666667	0,6	0,533333333	0,133333333	0,533333333	0,333333333	0,266666667
C	4	10	5	8	2	5	7	7	10	7	5	14	1	9	4	9		0,266666667	0,666666667	0,333333333	0,533333333	0,133333333	0,333333333	0,466666667	0,466666667	0,666666667	0,466666667	0,333333333	0,933333333	0,066666667	0,6	0,266666667	0,6
R	2	4	3	3	2	7	7	5	5	6	5	6	2	7	4	8		0,133333333	0,266666667	0,2	0,2	0,133333333	0,466666667	0,466666667	0,333333333	0,333333333	0,4	0,333333333	0,4	0,133333333	0,466666667	0,266666667	0,533333333
G	6	11	8	8	9	8	7	6	2	7	6	11	5	8	9	7		0,4	0,733333333	0,533333333	0,533333333	0,6	0,533333333	0,466666667	0,4	0,133333333	0,466666667	0,4	0,733333333	0,333333333	0,533333333	0,6	0,466666667
C	2	4	3	3	2	6	8	7	8	8	7	13	1	9	4	10		0,133333333	0,266666667	0,2	0,2	0,133333333	0,4	0,533333333	0,466666667	0,533333333	0,533333333	0,466666667	0,866666667	0,066666667	0,6	0,266666667	0,666666667
I	3	8	4	6	2	7	8	0	8	14	6	6	0	8	1	7		0,2	0,533333333	0,266666667	0,4	0,133333333	0,466666667	0,533333333	0	0,533333333	0,933333333	0,4	0,4	0	0,533333333	0,066666667	0,466666667
Y	8	11	8	8	4	2	11	3	6	12	12	7	1	11	2	5		0,533333333	0,733333333	0,533333333	0,533333333	0,266666667	0,133333333	0,733333333	0,2	0,4	0,8	0,8	0,466666667	0,066666667	0,733333333	0,133333333	0,333333333
C	3	6	4	4	4	8	6	5	2	7	7	10	6	9	4	7		0,2	0,4	0,266666667	0,266666667	0,266666667	0,533333333	0,4	0,333333333	0,133333333	0,466666667	0,466666667	0,666666667	0,4	0,6	0,266666667	0,466666667
Y	4	11	6	8	3	10	10	1	3	6	12	8	1	11	0	8		0,266666667	0,733333333	0,4	0,533333333	0,2	0,666666667	0,666666667	0,066666667	0,2	0,4	0,8	0,533333333	0,066666667	0,733333333	0	0,533333333
K	4	2	5	3	3	5	7	4	8	7	6	11	3	8	5	9		0,266666667	0,133333333	0,333333333	0,2	0,2	0,333333333	0,466666667	0,266666667	0,533333333	0,466666667	0,4	0,733333333	0,2	0,533333333	0,333333333	0,6
I	7	8	8	9	8	7	8	4	6	6	8	7	4	9	10	9		0,466666667	0,533333333	0,533333333	0,6	0,533333333	0,466666667	0,533333333	0,266666667	0,4	0,4	0,533333333	0,466666667	0,266666667	0,6	0,666666667	0,6
E	5	9	7	7	6	8	7	6	3	7	6	10	5	9	9	8		0,333333333	0,6	0,466666667	0,466666667	0,4	0,533333333	0,466666667	0,4	0,2	0,466666667	0,4	0,666666667	0,333333333	0,6	0,6	0,533333333
O	2	5	3	4	2	7	7	8	5	7	5	8	2	8	3	8		0,133333333	0,333333333	0,2	0,266666667	0,133333333	0,466666667	0,466666667	0,533333333	0,333333333	0,466666667	0,333333333	0,533333333	0,133333333	0,533333333	0,2	0,533333333
M	5	7	7	5	6	4	7	3	4	10	10	10	6	6	2	6		0,333333333	0,466666667	0,466666667	0,333333333	0,4	0,266666667	0,466666667	0,2	0,266666667	0,666666667	0,666666667	0,666666667	0,4	0,4	0,133333333	0,4
Q	4	8	5	9	5	8	7	7	2	8	7	12	3	9	6	8		0,266666667	0,533333333	0,333333333	0,6	0,333333333	0,533333333	0,466666667	0,466666667	0,133333333	0,533333333	0,466666667	0,8	0,2	0,6	0,4	0,533333333
Z	3	9	4	6	3	7	7	6	11	6	6	8	1	8	8	8		0,2	0,6	0,266666667	0,4	0,2	0,466666667	0,466666667	0,4	0,733333333	0,4	0,4	0,533333333	0,066666667	0,533333333	0,533333333	0,533333333
H	3	8	5	6	6	8	6	4	5	6	6	8	6	7	6	7		0,2	0,533333333	0,333333333	0,4	0,4	0,533333333	0,4	0,266666667	0,333333333	0,4	0,4	0,533333333	0,4	0,466666667	0,4	0,466666667
Z	8	8	6	12	5	8	5	5	4	11	6	8	3	9	11	7		0,533333333	0,533333333	0,4	0,8	0,333333333	0,533333333	0,333333333	0,333333333	0,266666667	0,733333333	0,4	0,533333333	0,2	0,6	0,733333333	0,466666667
H	4	9	6	7	7	7	7	5	6	7	6	8	3	8	3	8		0,266666667	0,6	0,4	0,466666667	0,466666667	0,466666667	0,466666667	0,333333333	0,4	0,466666667	0,4	0,533333333	0,2	0,533333333	0,2	0,533333333
O	5	9	6	7	4	7	8	8	6	7	8	8	3	7	4	9		0,333333333	0,6	0,4	0,466666667	0,266666667	0,466666667	0,533333333	0,533333333	0,4	0,466666667	0,533333333	0,533333333	0,2	0,466666667	0,266666667	0,6
U	5	9	5	6	4	7	5	14	5	7	11	8	3	9	0	8		0,333333333	0,6	0,333333333	0,4	0,266666667	0,466666667	0,333333333	0,933333333	0,333333333	0,466666667	0,733333333	0,533333333	0,2	0,6	0	0,533333333
W	6	9	6	7	7	4	9	2	3	9	8	8	7	11	2	7		0,4	0,6	0,4	0,466666667	0,466666667	0,266666667	0,6	0,133333333	0,2	0,6	0,533333333	0,533333333	0,466666667	0,733333333	0,133333333	0,466666667
L	3	8	3	6	1	0	1	5	6	0	0	6	0	8	0	8		0,2	0,533333333	0,2	0,4	0,066666667	0	0,066666667	0,333333333	0,4	0	0	0,4	0	0,533333333	0	0,533333333
J	0	0	1	1	0	12	4	5	3	12	4	11	0	7	0	8		0	0	0,066666667	0,066666667	0	0,8	0,266666667	0,333333333	0,2	0,8	0,266666667	0,733333333	0	0,466666667	0	0,533333333
L	5	10	7	8	5	5	5	1	9	6	2	10	3	7	4	5		0,333333333	0,666666667	0,466666667	0,533333333	0,333333333	0,333333333	0,333333333	0,066666667	0,6	0,4	0,133333333	0,666666667	0,2	0,466666667	0,266666667	0,333333333
O	5	8	7	7	6	7	5	5	5	9	5	10	5	5	7	5		0,333333333	0,533333333	0,466666667	0,466666667	0,4	0,466666667	0,333333333	0,333333333	0,333333333	0,6	0,333333333	0,666666667	0,333333333	0,333333333	0,466666667	0,333333333
K	6	11	8	8	7	6	6	4	7	6	6	11	5	7	8	10		0,4	0,733333333	0,533333333	0,533333333	0,466666667	0,4	0,4	0,266666667	0,466666667	0,4	0,4	0,733333333	0,333333333	0,466666667	0,533333333	0,666666667
J	4	6	6	7	5	8	9	5	5	7	7	9	3	7	8	6		0,266666667	0,4	0,4	0,466666667	0,333333333	0,533333333	0,6	0,333333333	0,333333333	0,466666667	0,466666667	0,6	0,2	0,466666667	0,533333333	0,4
K	3	6	4	4	4	7	9	4	4	7	5	8	4	7	6	9		0,2	0,4	0,266666667	0,266666667	0,266666667	0,466666667	0,6	0,266666667	0,266666667	0,466666667	0,333333333	0,533333333	0,266666667	0,466666667	0,4	0,6
T	3	7	4	5	2	7	11	3	7	10	9	4	2	11	3	5		0,2	0,466666667	0,266666667	0,333333333	0,133333333	0,466666667	0,733333333	0,2	0,466666667	0,666666667	0,6	0,266666667	0,133333333	0,733333333	0,2	0,333333333
G	4	10	6	8	7	7	9	6	3	5	5	11	5	7	8	7		0,266666667	0,666666667	0,4	0,533333333	0,466666667	0,466666667	0,6	0,4	0,2	0,333333333	0,333333333	0,733333333	0,333333333	0,466666667	0,533333333	0,466666667
M	5	5	6	7	4	7	7	12	2	7	9	8	9	6	0	8		0,333333333	0,333333333	0,4	0,466666667	0,266666667	0,466666667	0,466666667	0,8	0,133333333	0,466666667	0,6	0,533333333	0,6	0,4	0	0,533333333
J	2	10	3	7	1	15	2	6	6	14	0	9	0	7	0	8		0,133333333	0,666666667	0,2	0,466666667	0,066666667	1	0,133333333	0,4	0,4	0,933333333	0	0,6	0	0,466666667	0	0,533333333
V	3	4	5	2	1	3	13	4	2	11	11	7	2	10	1	7		0,2	0,266666667	0,333333333	0,133333333	0,066666667	0,2	0,866666667	0,266666667	0,133333333	0,733333333	0,733333333	0,466666667	0,133333333	0,666666667	0,066666667	0,466666667
T	6	8	6	6	3	6	11	2	9	12	9	4	1	11	3	4		0,4	0,533333333	0,4	0,4	0,2	0,4	0,733333333	0,133333333	0,6	0,8	0,6	0,266666667	0,066666667	0,733333333	0,2	0,266666667
Y	2	1	4	2	1	6	10	2	7	8	11	8	1	11	2	7		0,133333333	0,066666667	0,266666667	0,133333333	0,066666667	0,4	0,666666667	0,133333333	0,466666667	0,533333333	0,733333333	0,533333333	0,066666667	0,733333333	0,133333333	0,466666667
C	3	3	4	5	1	5	7	6	9	6	6	12	1	8	4	8		0,2	0,2	0,266666667	0,333333333	0,066666667	0,333333333	0,466666667	0,4	0,6	0,4	0,4	0,8	0,066666667	0,533333333	0,266666667	0,533333333
A	3	4	5	6	2	8	5	3	1	7	1	8	2	7	2	8		0,2	0,266666667	0,333333333	0,4	0,133333333	0,533333333	0,333333333	0,2	0,066666667	0,466666667	0,066666667	0,533333333	0,133333333	0,466666667	0,133333333	0,533333333
R	8	12	6	6	4	10	6	6	5	11	2	8	7	6	5	10		0,533333333	0,8	0,4	0,4	0,266666667	0,666666667	0,4	0,4	0,333333333	0,733333333	0,133333333	0,533333333	0,466666667	0,4	0,333333333	0,666666667
M	5	9	8	7	7	12	6	2	4	9	2	6	8	6	2	8		0,333333333	0,6	0,533333333	0,466666667	0,466666667	0,8	0,4	0,133333333	0,266666667	0,6	0,133333333	0,4	0,533333333	0,4	0,133333333	0,533333333
U	9	10	9	8	3	4	9	6	9	13	12	9	3	9	1	7		0,6	0,666666667	0,6	0,533333333	0,2	0,266666667	0,6	0,4	0,6	0,866666667	0,8	0,6	0,2	0,6	0,066666667	0,466666667
Q	6	8	6	9	8	8	7	6	3	8	8	10	3	8	6	8		0,4	0,533333333	0,4	0,6	0,533333333	0,533333333	0,466666667	0,4	0,2	0,533333333	0,533333333	0,666666667	0,2	0,533333333	0,4	0,533333333
X	3	6	5	4	3	8	7	4	9	6	6	8	3	8	6	8		0,2	0,4	0,333333333	0,266666667	0,2	0,533333333	0,466666667	0,266666667	0,6	0,4	0,4	0,533333333	0,2	0,533333333	0,4	0,533333333
C	4	7	5	5	5	6	7	4	4	7	7	10	6	9	3	8		0,266666667	0,466666667	0,333333333	0,333333333	0,333333333	0,4	0,466666667	0,266666667	0,266666667	0,466666667	0,466666667	0,666666667	0,4	0,6	0,2	0,533333333
Y	4	10	6	7	1	6	10	3	2	8	13	8	1	11	0	8		0,266666667	0,666666667	0,4	0,466666667	0,066666667	0,4	0,666666667	0,2	0,133333333	0,533333333	0,866666667	0,533333333	0,066666667	0,733333333	0	0,533333333
L	3	6	4	4	2	4	4	4	9	2	1	7	0	7	1	6		0,2	0,4	0,266666667	0,266666667	0,133333333	0,266666667	0,266666667	0,266666667	0,6	0,133333333	0,066666667	0,466666667	0	0,466666667	0,066666667	0,4
M	4	8	7	6	9	9	5	2	2	8	4	8	10	6	2	6		0,266666667	0,533333333	0,466666667	0,4	0,6	0,6	0,333333333	0,133333333	0,133333333	0,533333333	0,266666667	0,533333333	0,666666667	0,4	0,133333333	0,4
S	1	0	1	0	0	8	7	3	5	5	6	7	0	8	6	8		0,066666667	0	0,066666667	0	0	0,533333333	0,466666667	0,2	0,333333333	0,333333333	0,4	0,466666667	0	0,533333333	0,4	0,533333333
I	2	7	2	5	2	7	7	0	7	7	6	8	0	8	3	8		0,133333333	0,466666667	0,133333333	0,333333333	0,133333333	0,466666667	0,466666667	0	0,466666667	0,466666667	0,4	0,533333333	0	0,533333333	0,2	0,533333333
J	6	7	4	11	3	6	9	3	4	13	5	5	3	8	6	9		0,4	0,466666667	0,266666667	0,733333333	0,2	0,4	0,6	0,2	0,266666667	0,866666667	0,333333333	0,333333333	0,2	0,533333333	0,4	0,6
E	10	15	7	8	5	7	7	4	5	10	6	8	3	9	8	9		0,666666667	1	0,466666667	0,533333333	0,333333333	0,466666667	0,466666667	0,266666667	0,333333333	0,666666667	0,4	0,533333333	0,2	0,6	0,533333333	0,6
M	5	9	8	7	10	7	6	4	2	7	4	8	13	6	3	7		0,333333333	0,6	0,533333333	0,466666667	0,666666667	0,466666667	0,4	0,266666667	0,133333333	0,466666667	0,266666667	0,533333333	0,866666667	0,4	0,2	0,466666667
L	3	4	3	6	1	0	1	5	6	0	0	7	0	8	0	8		0,2	0,266666667	0,2	0,4	0,066666667	0	0,066666667	0,333333333	0,4	0	0	0,466666667	0	0,533333333	0	0,533333333
T	3	8	5	6	3	7	12	4	6	8	11	7	2	12	1	7		0,2	0,533333333	0,333333333	0,4	0,2	0,466666667	0,8	0,266666667	0,4	0,533333333	0,733333333	0,466666667	0,133333333	0,8	0,066666667	0,466666667
X	5	11	6	8	2	7	7	5	4	7	6	8	3	8	4	8		0,333333333	0,733333333	0,4	0,533333333	0,133333333	0,466666667	0,466666667	0,333333333	0,266666667	0,466666667	0,4	0,533333333	0,2	0,533333333	0,266666667	0,533333333
X	5	11	6	8	2	7	7	5	4	7	6	8	3	8	4	8		0,333333333	0,733333333	0,4	0,533333333	0,133333333	0,466666667	0,466666667	0,333333333	0,266666667	0,466666667	0,4	0,533333333	0,2	0,533333333	0,266666667	0,533333333
V	8	11	8	8	3	2	11	6	5	13	12	8	3	10	1	8		0,533333333	0,733333333	0,533333333	0,533333333	0,2	0,133333333	0,733333333	0,4	0,333333333	0,866666667	0,8	0,533333333	0,2	0,666666667	0,066666667	0,533333333
D	2	4	4	2	2	9	6	4	6	10	4	6	2	8	2	9		0,133333333	0,266666667	0,266666667	0,133333333	0,133333333	0,6	0,4	0,266666667	0,4	0,666666667	0,266666667	0,4	0,133333333	0,533333333	0,133333333	0,6
X	8	15	8	9	4	8	8	2	8	9	7	8	4	12	4	7		0,533333333	1	0,533333333	0,6	0,266666667	0,533333333	0,533333333	0,133333333	0,533333333	0,6	0,466666667	0,533333333	0,266666667	0,8	0,266666667	0,466666667
S	3	2	4	4	3	8	7	7	5	7	7	8	2	9	9	8		0,2	0,133333333	0,266666667	0,266666667	0,2	0,533333333	0,466666667	0,466666667	0,333333333	0,466666667	0,466666667	0,533333333	0,133333333	0,6	0,6	0,533333333
B	1	3	2	1	1	8	7	2	5	10	5	7	1	8	3	9		0,066666667	0,2	0,133333333	0,066666667	0,066666667	0,533333333	0,466666667	0,133333333	0,333333333	0,666666667	0,333333333	0,466666667	0,066666667	0,533333333	0,2	0,6
E	1	3	3	2	2	6	8	2	7	11	7	9	2	8	4	9		0,066666667	0,2	0,2	0,133333333	0,133333333	0,4	0,533333333	0,133333333	0,466666667	0,733333333	0,466666667	0,6	0,133333333	0,533333333	0,266666667	0,6
S	5	11	6	8	3	9	10	6	10	5	6	5	0	7	9	8		0,333333333	0,733333333	0,4	0,533333333	0,2	0,6	0,666666667	0,4	0,666666667	0,333333333	0,4	0,333333333	0	0,466666667	0,6	0,533333333
K	5	8	8	6	5	3	8	2	6	10	11	11	3	7	3	5		0,333333333	0,533333333	0,533333333	0,4	0,333333333	0,2	0,533333333	0,133333333	0,4	0,666666667	0,733333333	0,733333333	0,2	0,466666667	0,2	0,333333333
P	4	8	6	12	10	8	9	5	0	8	6	7	5	11	6	6		0,266666667	0,533333333	0,4	0,8	0,666666667	0,533333333	0,6	0,333333333	0	0,533333333	0,4	0,466666667	0,333333333	0,733333333	0,4	0,4
Z	2	2	3	4	2	7	7	5	9	6	6	8	2	8	7	8		0,133333333	0,133333333	0,2	0,266666667	0,133333333	0,466666667	0,466666667	0,333333333	0,6	0,4	0,4	0,533333333	0,133333333	0,533333333	0,466666667	0,533333333
R	3	5	6	3	4	8	8	3	5	9	4	7	3	6	3	11		0,2	0,333333333	0,4	0,2	0,266666667	0,533333333	0,533333333	0,2	0,333333333	0,6	0,266666667	0,466666667	0,2	0,4	0,2	0,733333333
S	2	3	3	2	1	9	7	2	6	10	5	7	1	9	5	9		0,133333333	0,2	0,2	0,133333333	0,066666667	0,6	0,466666667	0,133333333	0,4	0,666666667	0,333333333	0,466666667	0,066666667	0,6	0,333333333	0,6
F	2	1	3	2	1	5	11	4	5	10	9	5	1	9	3	6		0,133333333	0,066666667	0,2	0,133333333	0,066666667	0,333333333	0,733333333	0,266666667	0,333333333	0,666666667	0,6	0,333333333	0,066666667	0,6	0,2	0,4
L	4	8	5	6	3	4	3	5	9	1	1	5	1	6	1	5		0,266666667	0,533333333	0,333333333	0,4	0,2	0,266666667	0,2	0,333333333	0,6	0,066666667	0,066666667	0,333333333	0,066666667	0,4	0,066666667	0,333333333
N	5	9	6	7	4	8	6	9	6	4	4	4	5	7	3	7		0,333333333	0,6	0,4	0,466666667	0,266666667	0,533333333	0,4	0,6	0,4	0,266666667	0,266666667	0,266666667	0,333333333	0,466666667	0,2	0,466666667
N	6	7	8	5	4	10	7	3	6	10	1	4	6	10	2	8		0,4	0,466666667	0,533333333	0,333333333	0,266666667	0,666666667	0,466666667	0,2	0,4	0,666666667	0,066666667	0,266666667	0,4	0,666666667	0,133333333	0,533333333
N	1	0	1	1	0	7	7	10	0	6	6	8	4	8	0	8		0,066666667	0	0,066666667	0,066666667	0	0,466666667	0,466666667	0,666666667	0	0,4	0,4	0,533333333	0,266666667	0,533333333	0	0,533333333
D	4	8	6	6	4	8	7	6	7	10	5	5	3	8	3	8		0,266666667	0,533333333	0,4	0,4	0,266666667	0,533333333	0,466666667	0,4	0,466666667	0,666666667	0,333333333	0,333333333	0,2	0,533333333	0,2	0,533333333
